phase	start	end	ops	ccx	ccz	hmr	reset
tlm_inverse_gcd_forward_codec	62239	62242	3	0	0	0	0
tlm_inverse_gcd_forward_shift	62242	63262	1020	254	0	0	0
tlm_inverse_gcd_forward_compare	63262	64370	1108	280	0	24	25
tlm_inverse_gcd_forward_body	64370	68754	4384	549	2	294	296
tlm_apply_inverse_fold	68754	70474	1720	310	0	54	62
tlm_apply_inverse_swap	70474	71242	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	71242	77088	5846	656	2	399	400
tlm_apply_inverse_mod_sub_fold	77088	77747	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	77747	78063	316	19	0	20	22
tlm_inverse_gcd_forward_codec	78063	78230	167	16	0	4	7
tlm_inverse_gcd_forward_shift	78230	79250	1020	254	0	0	0
tlm_inverse_gcd_forward_compare	79250	80372	1122	281	0	25	26
tlm_inverse_gcd_forward_body	80372	84756	4384	549	2	294	296
tlm_apply_inverse_fold	84756	86476	1720	310	0	54	62
tlm_apply_inverse_swap	86476	87244	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	87244	93104	5860	657	2	400	401
tlm_apply_inverse_mod_sub_fold	93104	93763	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	93763	94079	316	19	0	20	22
tlm_inverse_gcd_forward_codec	94079	94082	3	0	0	0	0
tlm_inverse_gcd_forward_shift	94082	95102	1020	254	0	0	0
tlm_inverse_gcd_forward_compare	95102	96252	1150	283	0	27	28
tlm_inverse_gcd_forward_body	96252	100636	4384	549	2	294	296
tlm_apply_inverse_fold	100636	102356	1720	310	0	54	62
tlm_apply_inverse_swap	102356	103124	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	103124	109026	5902	660	2	403	404
tlm_apply_inverse_mod_sub_fold	109026	109685	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	109685	110001	316	19	0	20	22
tlm_inverse_gcd_forward_codec	110001	110004	3	0	0	0	0
tlm_inverse_gcd_forward_shift	110004	111024	1020	254	0	0	0
tlm_inverse_gcd_forward_compare	111024	112174	1150	283	0	27	28
tlm_inverse_gcd_forward_body	112174	116558	4384	549	2	294	296
tlm_apply_inverse_fold	116558	118278	1720	310	0	54	62
tlm_apply_inverse_swap	118278	119046	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	119046	124990	5944	663	2	406	407
tlm_apply_inverse_mod_sub_fold	124990	125649	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	125649	125965	316	19	0	20	22
tlm_inverse_gcd_forward_codec	125965	126132	167	16	0	4	7
tlm_inverse_gcd_forward_shift	126132	127152	1020	254	0	0	0
tlm_inverse_gcd_forward_compare	127152	128316	1164	284	0	28	29
tlm_inverse_gcd_forward_body	128316	132700	4384	549	2	294	296
tlm_apply_inverse_fold	132700	134420	1720	310	0	54	62
tlm_apply_inverse_swap	134420	135188	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	135188	141146	5958	664	2	407	408
tlm_apply_inverse_mod_sub_fold	141146	141805	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	141805	142121	316	19	0	20	22
tlm_inverse_gcd_forward_codec	142121	142124	3	0	0	0	0
tlm_inverse_gcd_forward_shift	142124	143144	1020	254	0	0	0
tlm_inverse_gcd_forward_compare	143144	144336	1192	286	0	30	31
tlm_inverse_gcd_forward_body	144336	148720	4384	549	2	294	296
tlm_apply_inverse_fold	148720	150440	1720	310	0	54	62
tlm_apply_inverse_swap	150440	151208	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	151208	157208	6000	667	2	410	411
tlm_apply_inverse_mod_sub_fold	157208	157867	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	157867	158183	316	19	0	20	22
tlm_inverse_gcd_forward_codec	158183	158186	3	0	0	0	0
tlm_inverse_gcd_forward_shift	158186	159206	1020	254	0	0	0
tlm_inverse_gcd_forward_compare	159206	160398	1192	286	0	30	31
tlm_inverse_gcd_forward_body	160398	164782	4384	549	2	294	296
tlm_apply_inverse_fold	164782	166502	1720	310	0	54	62
tlm_apply_inverse_swap	166502	167270	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	167270	173312	6042	670	2	413	414
tlm_apply_inverse_mod_sub_fold	173312	173971	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	173971	174287	316	19	0	20	22
tlm_inverse_gcd_forward_codec	174287	174454	167	16	0	4	7
tlm_inverse_gcd_forward_shift	174454	175474	1020	254	0	0	0
